직업,연소득,신용점수,DTI,근속연도,담보가치,승인여부
대기업,14049,859,32,9,31100,승인
중소기업,3702,747,36,4,15000,거부
전문직,13945,641,58,12,37500,승인
중소기업,4604,981,25,14,15300,거부
중소기업,3818,799,56,3,15000,거부
중소기업,3194,973,26,6,20900,거부
대기업,7134,853,0,5,22000,승인
중소기업,5928,924,35,7,19700,거부
전문직,14998,901,43,12,37300,승인
대기업,6424,142,23,2,36200,거부
대기업,8410,654,40,1,37700,승인
기타,3839,975,18,3,15000,거부
대기업,6404,939,37,1,19900,거부
중소기업,4991,945,20,13,29300,승인
대기업,7880,866,30,1,20500,승인
기타,2932,975,43,1,15000,거부
기타,3905,999,46,3,26400,승인
중소기업,3277,971,43,6,15000,거부
중소기업,3681,837,46,14,23300,거부
중소기업,4342,942,34,21,34600,승인
대기업,13223,931,67,1,31300,거부
대기업,6352,800,48,3,15300,거부
대기업,11312,978,46,3,32100,승인
전문직,12917,880,20,9,37000,승인
대기업,10938,322,18,10,49900,승인
기타,7594,908,32,6,26500,승인
중소기업,3461,970,45,2,18000,거부
대기업,7074,941,22,4,28700,승인
중소기업,4168,966,9,9,21900,거부
기타,7183,939,25,2,24200,승인
기타,4128,924,26,2,18700,거부
대기업,10952,881,8,8,44700,승인
대기업,9592,881,22,3,26500,승인
기타,3835,795,38,9,15000,거부
중소기업,4191,892,31,13,18600,거부
중소기업,5491,998,36,11,16300,거부
대기업,13535,930,41,12,39900,승인
중소기업,3874,911,33,6,15000,거부
중소기업,5331,690,18,8,27700,승인
기타,10670,971,33,8,52600,승인
대기업,6426,956,35,2,19600,거부
중소기업,5257,773,37,2,17600,거부
중소기업,3422,707,6,1,15000,거부
중소기업,4749,882,56,10,34300,승인
중소기업,4490,706,45,9,18100,거부
중소기업,4782,864,44,9,17400,거부
대기업,10346,800,28,5,37700,승인
중소기업,3723,682,1,15,19400,거부
중소기업,5843,718,32,5,20400,거부
중소기업,3583,986,29,5,15000,거부
기타,4229,738,33,12,38900,승인
중소기업,4161,956,57,11,37300,승인
전문직,17481,886,24,7,110500,승인
전문직,19797,274,36,9,70700,거부
대기업,9830,965,54,4,55500,승인
대기업,13614,953,41,2,30400,승인
중소기업,3411,979,49,3,15000,거부
중소기업,4445,944,26,22,21700,거부
전문직,8559,647,12,11,22300,승인
대기업,14352,988,48,4,37300,승인
대기업,6515,619,27,5,38000,승인
중소기업,4686,147,43,7,19500,거부
중소기업,6608,264,29,5,17900,거부
중소기업,3276,808,44,10,15000,거부
중소기업,11817,975,28,2,31900,승인
대기업,12499,672,38,8,70200,승인
중소기업,4625,616,41,1,17800,거부
중소기업,3731,993,52,5,15000,거부
중소기업,4254,982,30,4,27300,승인
기타,11528,982,20,8,39500,승인
기타,9687,934,38,4,53700,승인
중소기업,4316,704,38,2,17800,거부
중소기업,7861,450,31,4,24600,승인
중소기업,3159,781,7,3,15000,거부
중소기업,3741,716,59,7,15000,거부
전문직,12413,789,39,1,35900,승인
대기업,7339,897,7,4,26200,승인
대기업,8702,908,17,7,25800,승인
기타,9932,775,21,9,39100,승인
중소기업,6442,718,25,6,39600,승인
기타,5252,707,40,4,18500,거부
대기업,13606,999,41,5,37800,승인
중소기업,3885,928,40,5,15000,거부
중소기업,4160,937,57,12,36000,승인
중소기업,3280,965,29,11,21900,거부
중소기업,6817,906,10,8,17800,거부
중소기업,4650,54,35,15,16000,거부
대기업,14357,771,43,12,37400,승인
중소기업,3674,967,8,12,15000,거부
기타,2822,822,22,7,15000,거부
중소기업,4092,702,35,2,16300,거부
기타,4576,724,59,4,24700,승인
중소기업,6815,869,43,9,15900,거부
대기업,9417,935,19,11,20900,승인
중소기업,7834,987,40,5,25700,승인
중소기업,4577,939,42,6,19500,거부
기타,3009,957,9,1,17800,거부
중소기업,4290,953,23,2,15200,거부
대기업,5210,979,47,2,34100,승인
대기업,7261,893,41,7,25200,승인
중소기업,4533,450,62,1,16100,거부
중소기업,4269,710,43,11,18200,거부
대기업,8137,753,43,2,36800,승인
전문직,19868,969,55,7,52100,승인
대기업,7266,877,4,5,43200,승인
기타,2509,723,8,14,28100,승인
전문직,19846,929,28,7,63100,승인
중소기업,11375,999,81,10,36500,거부
대기업,11562,658,44,8,36100,승인
중소기업,4333,963,33,6,15900,거부
중소기업,4470,747,10,8,19200,거부
중소기업,4209,114,2,8,15600,거부
대기업,9334,686,29,10,24100,승인
중소기업,3476,975,11,7,19200,거부
중소기업,6337,973,45,8,15000,거부
대기업,8790,937,41,7,37800,승인
중소기업,3583,310,34,3,15000,거부
중소기업,4327,988,22,10,24900,승인
기타,2947,785,34,3,15000,거부
대기업,11055,725,58,1,30800,승인
기타,3729,713,49,5,28100,승인
중소기업,3693,657,63,5,28100,거부
대기업,8043,976,26,3,35400,승인
전문직,10379,647,36,4,35000,승인
중소기업,5160,925,6,5,16800,거부
중소기업,3392,784,11,7,15000,거부
중소기업,3211,896,33,9,15000,거부
기타,2206,838,26,5,15000,거부
중소기업,5939,942,33,11,28100,승인
대기업,6682,607,1,1,26400,승인
대기업,14406,992,37,9,34400,승인
대기업,8478,689,24,22,23700,승인
중소기업,9384,853,43,9,23500,승인
대기업,7973,991,33,7,22300,승인
중소기업,11624,903,42,5,33900,승인
전문직,16359,725,16,4,66500,승인
기타,5480,749,43,1,16000,거부
중소기업,3519,717,25,3,15000,거부
전문직,12387,990,33,2,31300,승인
기타,3683,774,49,7,15000,거부
중소기업,11054,977,22,11,60200,승인
대기업,7802,982,18,5,21900,승인
중소기업,4460,738,33,12,17300,거부
중소기업,6176,972,43,6,25600,승인
중소기업,6093,906,45,6,19600,거부
중소기업,4743,936,35,3,19300,거부
중소기업,11371,962,57,3,49400,승인
대기업,9971,833,23,11,24900,승인
대기업,7098,939,92,9,27300,거부
기타,3195,981,8,9,15000,거부
전문직,14220,754,22,8,39000,승인
대기업,8209,999,8,5,29700,승인
대기업,5831,731,7,1,39700,승인
기타,3760,991,50,3,17100,거부
전문직,8317,952,30,8,38600,승인
대기업,9640,729,44,1,21800,승인
기타,4353,887,29,4,18000,거부
중소기업,8772,715,52,5,24600,승인
기타,2989,917,25,1,15000,거부
전문직,12039,997,47,8,33400,승인
대기업,12806,745,32,12,33900,승인
기타,3247,375,19,5,15000,거부
대기업,8337,746,20,11,20300,승인
중소기업,6353,713,37,7,26000,승인
전문직,6151,610,30,5,18200,거부
기타,3139,915,43,15,15000,거부
중소기업,4631,877,30,8,25900,승인
전문직,9957,720,74,8,20700,거부
대기업,9675,647,50,5,28400,승인
중소기업,7279,950,3,8,28600,승인
중소기업,3813,960,3,19,16300,거부
중소기업,4209,941,40,13,25400,승인
전문직,15922,988,39,4,60900,승인
대기업,8476,768,59,9,24100,승인
대기업,6083,711,24,11,19000,거부
대기업,12731,773,31,1,34400,승인
기타,9779,778,28,15,25500,승인
기타,2359,925,94,8,16700,거부
대기업,9697,897,12,12,22200,승인
전문직,14467,894,38,5,64700,승인
대기업,10418,997,40,3,32200,승인
중소기업,5429,735,35,9,16400,거부
대기업,7012,921,29,11,29900,승인
대기업,5185,236,51,14,18700,거부
중소기업,6656,947,54,5,18700,거부
기타,4922,449,31,6,17600,거부
중소기업,11575,618,27,12,33300,승인
대기업,11725,813,48,11,66100,승인
전문직,9828,866,48,8,29500,승인
기타,3730,172,35,3,15700,거부
중소기업,5495,985,47,15,19700,거부
전문직,18364,937,25,10,64900,승인
중소기업,10281,969,45,1,36100,승인
중소기업,3190,702,47,2,15000,거부
중소기업,4324,980,41,12,18600,거부
대기업,6602,663,37,1,15400,거부
중소기업,10456,913,97,3,33900,거부
전문직,12478,966,8,7,74600,승인
중소기업,10333,949,32,3,36000,승인
기타,3087,960,46,11,15000,거부
대기업,9421,807,28,4,36800,승인
대기업,7772,821,11,9,38100,승인
대기업,9193,709,49,10,21800,승인
중소기업,4920,864,41,1,17100,거부
전문직,6272,722,21,12,16200,거부
중소기업,3308,670,44,2,27800,승인
기타,5726,932,1,13,18600,거부
기타,3783,905,42,2,15000,거부
중소기업,5350,721,41,5,17000,거부
전문직,18954,794,51,9,77900,승인
중소기업,9121,912,41,3,38600,승인
중소기업,3121,827,54,11,15000,거부
대기업,8158,929,30,11,37300,승인
전문직,9168,781,23,7,20500,승인
기타,5972,111,46,4,15400,거부
중소기업,7032,843,84,4,27200,거부
기타,2284,852,34,2,19000,거부
대기업,8530,979,26,9,22200,승인
대기업,7095,742,27,6,48800,승인
대기업,8068,762,56,3,25400,승인
대기업,12039,923,11,3,32400,승인
대기업,9577,830,47,9,33000,승인
대기업,5635,926,53,5,36000,승인
대기업,9101,984,50,10,22600,승인
기타,3366,948,34,10,15000,거부
대기업,7372,958,27,27,24200,승인
대기업,7237,927,20,2,25100,승인
기타,4024,954,39,3,19600,거부
중소기업,3635,915,20,4,15000,거부
전문직,6146,993,39,8,18300,거부
중소기업,4195,812,33,5,15600,거부
대기업,9845,904,83,2,26600,거부
기타,2370,832,52,8,22500,거부
중소기업,5907,974,43,2,16100,거부
대기업,11505,978,62,1,59000,거부
대기업,5009,962,47,7,17000,거부
전문직,14359,60,1,7,31700,거부
대기업,12849,925,43,9,34700,승인
기타,3804,794,42,13,15000,거부
중소기업,4744,919,5,4,27500,승인
대기업,10956,974,27,4,30000,승인
대기업,9943,789,27,5,20800,승인
중소기업,3936,833,33,3,15000,거부
중소기업,9520,970,32,7,25900,승인
기타,3720,824,29,8,16400,거부
중소기업,3397,808,49,3,20300,거부
중소기업,3081,801,48,9,15000,거부
중소기업,6836,230,21,6,16000,거부
대기업,8566,980,34,4,29500,승인
대기업,6737,686,26,1,18000,거부
대기업,7329,934,44,5,55800,승인
전문직,7315,802,49,23,21500,승인
기타,2675,902,38,11,15000,거부
중소기업,4542,942,61,10,18100,거부
중소기업,3773,727,29,15,15700,거부
중소기업,4961,717,55,9,18300,거부
중소기업,4062,952,46,13,15500,거부
기타,2477,931,47,3,15000,거부
기타,3698,949,42,1,15000,거부
중소기업,3975,778,20,1,18800,거부
기타,2069,983,30,13,15000,거부
대기업,14127,767,32,4,36300,승인
기타,3292,776,48,1,17900,거부
중소기업,6466,970,46,5,17000,거부
대기업,12623,693,31,10,32300,승인
중소기업,3204,927,43,3,15000,거부
기타,3744,956,25,10,16800,거부
전문직,12980,928,51,10,32200,승인
대기업,9113,999,28,9,35000,승인
중소기업,10859,996,48,10,55500,승인
중소기업,3903,637,34,9,22500,거부
대기업,11881,707,10,3,45000,승인
기타,5090,739,30,1,17600,거부
대기업,9585,906,54,2,21600,승인
기타,7434,652,36,6,27600,승인
중소기업,4265,921,47,12,19900,거부
대기업,13850,991,24,3,30700,승인
중소기업,4802,931,26,3,17100,거부
전문직,10843,952,45,2,37200,승인
대기업,6821,856,41,8,19900,거부
대기업,12657,789,32,4,33200,승인
대기업,8434,773,83,7,26100,거부
대기업,7967,997,48,2,27900,승인
대기업,12255,875,23,9,33000,승인
전문직,19590,798,39,3,66100,승인
중소기업,9411,662,25,6,52900,승인
대기업,11607,979,98,10,32000,거부
중소기업,3886,893,44,13,15000,거부
전문직,10986,715,20,1,38200,승인
중소기업,4331,913,28,1,16200,거부
대기업,9503,770,46,2,32300,승인
중소기업,4604,995,30,2,17900,거부
대기업,11799,676,50,10,30000,승인
대기업,10487,972,25,13,42200,승인
중소기업,4725,729,19,5,19000,거부
대기업,6945,985,47,3,19800,거부
대기업,14031,956,40,3,73000,승인
대기업,8889,841,58,1,30300,승인
대기업,6810,727,51,9,15700,거부
전문직,19747,732,25,8,108300,승인
대기업,10940,290,38,1,55700,거부
중소기업,3159,849,44,7,15000,거부
기타,3425,918,47,1,15000,거부
기타,4065,747,48,1,29200,승인
대기업,7148,872,34,4,23600,승인
중소기업,3076,612,2,5,15000,거부
중소기업,3257,896,47,9,15000,거부
중소기업,4899,930,27,10,17800,거부
중소기업,7876,607,28,7,20600,승인
중소기업,3424,941,29,10,15000,거부
대기업,7595,988,33,4,50000,승인
중소기업,4548,885,57,11,19800,거부
기타,11391,138,35,10,49000,거부
중소기업,3654,940,21,9,15000,거부
기타,4376,717,22,3,18900,거부
기타,2475,655,21,4,15000,거부
대기업,8948,913,21,9,24000,승인
대기업,7204,677,41,8,33200,승인
중소기업,4530,737,23,14,15200,거부
대기업,7194,780,16,9,25800,승인
중소기업,10685,979,37,5,38200,승인
중소기업,8419,713,32,2,28500,승인
대기업,9165,604,61,10,25000,거부
중소기업,3588,611,38,5,15000,거부
대기업,7934,648,19,1,37000,승인
중소기업,4644,591,30,4,17300,거부
중소기업,10850,639,35,3,38400,승인
전문직,8739,705,17,3,26800,승인
전문직,9013,952,51,15,28600,승인
중소기업,11023,615,55,8,35100,승인
전문직,15150,978,27,1,108300,승인
중소기업,4890,724,42,5,22300,거부
기타,7177,782,24,9,29300,승인
전문직,14723,852,48,2,38600,승인
대기업,5074,761,44,13,19800,거부
중소기업,4902,752,36,13,16300,거부
기타,2209,922,53,9,15000,거부
중소기업,10781,931,12,4,46500,승인
중소기업,4798,721,46,6,16400,거부
대기업,11412,889,7,7,38500,승인
중소기업,4304,792,32,7,15300,거부
대기업,12255,961,6,2,32800,승인
중소기업,5058,810,48,20,17000,거부
기타,7776,911,57,6,21900,승인
중소기업,4549,645,47,1,19500,거부
중소기업,5218,798,27,5,16500,거부
대기업,14150,924,38,4,42100,승인
중소기업,3788,606,18,2,15000,거부
기타,2900,903,37,9,15000,거부
중소기업,3824,879,34,2,15000,거부
대기업,8901,959,33,12,21800,승인
중소기업,4997,695,21,12,38700,승인
기타,2438,708,31,3,15000,거부
대기업,9220,996,36,1,29400,승인
중소기업,3521,795,47,5,17700,거부
중소기업,5969,183,92,4,15700,거부
중소기업,3811,685,34,1,15000,거부
기타,2121,988,73,27,15500,거부
중소기업,11488,701,54,10,55600,승인
중소기업,5797,960,24,11,24400,승인
전문직,12683,916,35,3,48300,승인
중소기업,11039,790,34,7,77800,승인
대기업,14187,762,82,11,40800,거부
기타,3389,650,35,1,15000,거부
대기업,7922,872,28,3,24700,승인
기타,3887,913,45,12,15000,거부
대기업,8198,905,37,5,29900,승인
전문직,12349,732,0,3,36500,승인
중소기업,4878,742,9,10,16000,거부
대기업,8391,815,39,7,26000,승인
기타,5426,805,45,15,17900,거부
기타,3915,704,52,1,27900,승인
중소기업,3807,936,11,1,17100,거부
중소기업,3282,653,30,3,15000,거부
중소기업,3843,999,23,8,15000,거부
기타,11914,993,10,2,58100,승인
기타,2193,976,39,2,15000,거부
대기업,6844,837,36,7,15100,거부
중소기업,5831,737,42,10,30000,승인
대기업,8931,813,24,8,26900,승인
중소기업,3286,786,31,4,17800,거부
중소기업,5668,880,13,9,34900,승인
대기업,7977,665,25,8,20500,승인
전문직,7800,928,34,14,23100,승인
중소기업,4547,998,33,6,16500,거부
기타,2189,933,46,1,15000,거부
대기업,5860,738,82,9,15600,거부
중소기업,7466,672,36,3,25700,승인
대기업,9760,943,47,28,28500,승인
중소기업,5329,955,27,3,15900,거부
대기업,14019,772,13,3,35300,승인
대기업,5725,885,31,6,27600,승인
대기업,7204,816,37,9,24200,승인
대기업,13090,745,6,2,50500,승인
중소기업,10423,831,14,13,37700,승인
중소기업,5080,874,22,11,15300,거부
중소기업,3190,811,44,6,22100,거부
중소기업,5781,43,26,3,26900,거부
대기업,7241,714,25,8,23800,승인
중소기업,6936,991,34,3,17100,거부
중소기업,3325,852,52,5,15000,거부
중소기업,11651,962,54,1,35700,승인
기타,9187,634,29,14,21000,승인
중소기업,4246,885,23,6,20200,거부
대기업,8029,976,16,16,27100,승인
중소기업,9173,973,59,3,20500,승인
전문직,8370,914,2,4,27300,승인
중소기업,4898,863,57,4,15700,거부
대기업,6067,905,26,1,15100,거부
대기업,7164,781,55,4,26000,승인
기타,2223,862,34,3,15300,거부
중소기업,5565,708,34,5,17300,거부
전문직,9822,934,40,9,34500,승인
기타,4830,729,46,5,17900,거부
중소기업,3014,706,53,3,17900,거부
대기업,10439,989,20,1,34300,승인
대기업,12093,682,20,10,36700,승인
중소기업,6396,938,33,13,15900,거부
대기업,8798,642,47,4,31700,승인
중소기업,3345,736,32,2,15000,거부
중소기업,4691,955,25,4,18100,거부
중소기업,5068,980,23,12,16700,거부
기타,3737,691,30,12,15000,거부
중소기업,6149,711,24,8,19100,거부
대기업,13928,707,45,3,32400,승인
